"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,Loeslichkeit des Dampfes in H2 bei 20-75grad/1-1100at,"King;?Robertson[Journal of Chemical Physics,?1962, vol. 37, p. 1453]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,Loeslichkeit des Dampfes in Ar bei 20-75grad/1-1100at,"King;?Robertson[Journal of Chemical Physics,?1962, vol. 37, p. 1453]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,Loeslichkeit des Dampfes in N2 bei 20-75grad/1-1100at,"King;?Robertson[Journal of Chemical Physics,?1962, vol. 37, p. 1453]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,Loeslichkeit des Dampfes in CH4 bei 20-75grad/1-1100at,"King;?Robertson[Journal of Chemical Physics,?1962, vol. 37, p. 1453]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,Loeslichkeit des Dampfes in C2H4 bei 20-75grad/1-1100at,"King;?Robertson[Journal of Chemical Physics,?1962, vol. 37, p. 1453]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,in superkritischem Ethylen; P-T-x-Diagramm unter versch.Bedingungen,"Welie;?Diepeu[Recueil des Travaux Chimiques des Pays-Bas,?1961, vol. 80, p. 659,666,673]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeitsverhalten in CCl4 zwischen 32-63grad (Tab.I),"McLaughlin;?Zainal[Journal of the Chemical Society,?1960, p. 2485,2486]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Abh. der Loeslichkeit in Py. von der Temp. (20-75grad),"Fortuin;?Dormans;?van Krevelen[Recueil des Travaux Chimiques des Pays-Bas,?1960, vol. 79, p. 587,589]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in Cyclohexan (27.0-56.4grad),"McLaughlin;?Zainal[Journal of the Chemical Society,?1960, p. 3854,3855]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,,"McLaughlin;?Zainal[Journal of the Chemical Society,?1959, p. 863,864]"
,,,,,,,Full Text
,,,,,,,Details
0.0224,in solution,20,H2O,,,,"Albersmeyer[1958, vol. 99, p. 269]"
,,,,,,,Full Text
,,,,,,,Details
,,25,aq. dioxane,,,,"Butler;?Grunwald[Journal of the American Chemical Society,?1955, vol. 77, p. 1706]"
,,,,,,,Full Text
,,,,,,,Details
,,25,organic solvents,,,,"Dreisbach[Advances in Chemistry Series,?1955, # 15, p. 203]"
,,,,,,,Full Text
,,,,,,,Details
0.04,in solution,25,H2O,,,,"Dreisbach[Advances in Chemistry Series,?1955, # 15, p. 203]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"aq. dioxane, KCl",,,,"Butler;?Grunwald[Journal of the American Chemical Society,?1955, vol. 77, p. 1706]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"aq. dioxane, NaCl",,,,"Butler;?Grunwald[Journal of the American Chemical Society,?1955, vol. 77, p. 1706]"
,,,,,,,Full Text
,,,,,,,Details
,,20,aq. KNO3,,,,"Kofahl;?Lucas[Journal of the American Chemical Society,?1954, vol. 76, p. 3931,3934]"
,,,,,,,Full Text
,,,,,,,Details
,,25,aq. KNO3,,,,"Kofahl;?Lucas[Journal of the American Chemical Society,?1954, vol. 76, p. 3931,3934]"
,,,,,,,Full Text
,,,,,,,Details
,,30,aq. KNO3,,,,"Kofahl;?Lucas[Journal of the American Chemical Society,?1954, vol. 76, p. 3931,3934]"
,,,,,,,Full Text
,,,,,,,Details
,,25,tris-nonafluorobutyl-amine,,,,"McLaughlin;?Scott[Journal of the American Chemical Society,?1954, vol. 76, p. 5276,5277]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,sparingly soluble in liquid CO2;,"Francis, A. W.[Journal of Physical Chemistry,?1954, vol. 58, p. 1099 - 1114]"
,,,,,,,Full Text
,,,,,,,Cited 227 timesDetails
,,,,,,,"Gore, G.[Philosophical Transactions of the Royal Society of London,?1861, vol. 151, p. 83 - 87]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
325.038,in solution,20,nitrobenzene,,,,"Mindowitsch;?Gorbatschew[Zhurnal Fizicheskoj Khimii,?1953, vol. 27, p. 1404,1405][Chem.Abstr.,?1955, p. 5932]"
,,,,,,,Full Text
,,,,,,,Details
,,0.1,,,,,"Paul[Journal of the American Chemical Society,?1952, vol. 74, p. 5274,5275, 5277]"
,,,,,,,Full Text
,,,,,,,Details
,,25,,,,,"Paul[Journal of the American Chemical Society,?1952, vol. 74, p. 5274,5275, 5277]"
,,,,,,,Full Text
,,,,,,,Details
,,20,aq. LiCl,,,,"Herington;?Kynaston[Journal of the Chemical Society,?1952, p. 3143,3146, 3147]"
,,,,,,,Full Text
,,,,,,,Details
,,35,bis-nonafluorobutyl ether,,,,"Simons;?Linevsky[Journal of the American Chemical Society,?1952, vol. 74, p. 4750]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetails
,,35,tris-heptafluoropropyl-amine,,,,"Simons;?Linevsky[Journal of the American Chemical Society,?1952, vol. 74, p. 4750]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetails
,,25,bis-nonafluorobutyl ether,,,,"Simons;?Linevsky[Journal of the American Chemical Society,?1952, vol. 74, p. 4750]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetails
,,25,tris-heptafluoropropyl-amine,,,,"Simons;?Linevsky[Journal of the American Chemical Society,?1952, vol. 74, p. 4750]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetails
,,20,ethanol,,,,"Herington;?Kynaston[Journal of the Chemical Society,?1952, p. 3143,3146, 3147]"
,,,,,,,Full Text
,,,,,,,Details
0.025,in solution,20,H2O,,,,"Herington;?Kynaston[Journal of the Chemical Society,?1952, p. 3143,3146, 3147]"
,,,,,,,Full Text
,,,,,,,Details
,,20,"H2O, ethanol",,,,"Herington;?Kynaston[Journal of the Chemical Society,?1952, p. 3143,3146, 3147]"
,,,,,,,Full Text
,,,,,,,Details
,,50,,,,,"Chatterji et al.[Journal of the Indian Chemical Society,?1951, vol. 28, p. 337]"
,,,,,,,Full Text
,,,,,,,Details
,,,alkanes,,,,"Kolthoff;?Graydon[Journal of Physical Chemistry,?1951, vol. 55, p. 699,707,708]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,,"Bohon;?Claussen[Journal of the American Chemical Society,?1951, vol. 73, p. 1571,1574]"
,,,,,,,Full Text
,,,,,,,Details
0.0344,in solution,25,H2O,,,,"Bohon;?Claussen[Journal of the American Chemical Society,?1951, vol. 73, p. 1571,1574]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, CS2",,,,"Krischtalik[Izvestiya Sektora Fiziko-Khimicheskogo Analiza, Institut Obshchei i Neorganicheskoi Khimii, Akademiya Nauk SSSR,?1950, vol. 20, p. 376,380][Chem.Abstr.,?1954, p. 7993]"
,,,,,,,Full Text
,,,,,,,Details
,,20.7,"1,2-dibromo-ethane",,,4.287 g solvent dissolves. 1.065 g Substance.,"Sunier;?Rosenblum[Journal of Physical Chemistry,?1928, vol. 32, p. 1053]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 1.80E-1 mol-percent,"Quinn, E. L.[Journal of the American Chemical Society,?1928, vol. 50, p. 672 - 681]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 3.72E-1 mol-percent,"Quinn, E. L.[Journal of the American Chemical Society,?1928, vol. 50, p. 672 - 681]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 5.11E-1 mol-percent,"Quinn, E. L.[Journal of the American Chemical Society,?1928, vol. 50, p. 672 - 681]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 6.62E-1 mol-percent,"Quinn, E. L.[Journal of the American Chemical Society,?1928, vol. 50, p. 672 - 681]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 6.98E-1 mol-percent,"Quinn, E. L.[Journal of the American Chemical Society,?1928, vol. 50, p. 672 - 681]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,41,benzene,,,100 g solvent dissolves. 128.45 g Substance.,"Schlaepfer;?Flachs[Helvetica Chimica Acta,?1927, vol. 10, p. 383]"
,,,,,,,Full Text
,,,,,,,Details
,,-26,toluene,,,100 g solvent dissolves. 10.15 g Substance.,"Schlaepfer;?Flachs[Helvetica Chimica Acta,?1927, vol. 10, p. 383]"
,,,,,,,Full Text
,,,,,,,Details
,,-26,xylene,,,100 g solvent dissolves. 2.77 g Substance.,"Schlaepfer;?Flachs[Helvetica Chimica Acta,?1927, vol. 10, p. 383]"
,,,,,,,Full Text
,,,,,,,Details
,,41,xylene,,,100 g solvent dissolves. 90.06 g Substance.,"Schlaepfer;?Flachs[Helvetica Chimica Acta,?1927, vol. 10, p. 383]"
,,,,,,,Full Text
,,,,,,,Details
,,10,cyclohexanol,,,Solubility :5.1 percent.,"Weissenberger[Angewandte Chemie,?1927, vol. 40, p. 776]"
,,,,,,,Full Text
,,,,,,,Details
,,50,cyclohexanol,,,Solubility :35.4 percent.,"Weissenberger[Angewandte Chemie,?1927, vol. 40, p. 776]"
,,,,,,,Full Text
,,,,,,,Details
,,,liquid sulfur dioxide,,,Solubility :23 percent.,"de Carli[Gazzetta Chimica Italiana,?1927, vol. 57, p. 351]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Zerner;?Weiss;?Opalski[Angewandte Chemie,?1922, vol. 35, p. 255][Angewandte Chemie,?1923, vol. 36, p. 6]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Zerner;?Weiss;?Opalski[Angewandte Chemie,?1923, vol. 36, p. 6]"
,,,,,,,Full Text
,,,,,,,Details
,,0.4,CCl4,,,4.743 g solvent dissolves. 0.536 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,72.4,CCl4,,,0.596 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,8.7,hexane,,,2.035 g solvent dissolves. 0.200 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,72.5,hexane,,,0.367 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,70.3,benzene,,,0.368 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,4.2,chlorobenzene,,,3.865 g solvent dissolves. 1.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,62.6,chlorobenzene,,,1.047 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,67.4,toluene,,,0.771 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,11.7,butan-1-ol,,,2.746 g solvent dissolves. 0.200 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,76,butan-1-ol,,,0.184 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,6.3,acetone,,,3.124 g solvent dissolves. 1.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,69.5,acetone,,,0.324 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,15.6,acetic acid,,,3.082 g solvent dissolves. 0.300 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,75.1,acetic acid,,,0.313 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,74.4,aniline,,,0.296 g solvent dissolves. 3.000 g Substance.,"Ward[Journal of Physical Chemistry,?1926, vol. 30, p. 1325]"
,,,,,,,Full Text
,,,,,,,Details
,,,sulfur dioxide,,,Solubility: 2.3E1 weight-percent,"Carli, F. de[Atti della Accademia Nazionale dei Lincei, Classe di Scienze Fisiche, Matematiche e Naturali, Rendiconti,?1926, vol. 4, p. 460 - 466]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Carli, F. de[Atti della Accademia Nazionale dei Lincei, Classe di Scienze Fisiche, Matematiche e Naturali, Rendiconti,?1926, vol. 4, p. 523 - 530]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 138, page 300 - 302]"
,,,,,,,Full Text
,,,,,,,Details
66.667,in solution,21,petroleum ether,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
100,in solution,21,diethyl ether,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
200,in solution,21,CHCl3,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
,,25,NH3,,,1000 g solvent dissolves. 120 g Substance.,"Hilpert[Angewandte Chemie,?1916, vol. 29, p. 57]"
,,,,,,,Full Text
,,,,,,,Details
,,59.9,methanol,,,100 Mol solvent dissolves. 12.34 Mol Substance.,"Speyers[American Journal of Science,?1902, vol. <4> 14, p. 294]"
,,,,,,,Full Text
,,,,,,,Details
,,69.5,toluene,,,100 Mol solvent dissolves. 84.43 Mol Substance.,"Speyers[American Journal of Science,?1902, vol. <4> 14, p. 294]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,readily sol. in liquid SO2;,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 138, page 300 - 302]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Walden, P.;?Centnerszwer, M.[Chemische Berichte,?1899, vol. 32, p. 2862 - 2871]"
,,,,,,,Full Text
,,,,,,,Details
,,0,CS2,,,19.9 part(s) of substance.dissolves in:100 parts of solvent.,"Etard[Bulletin de la Societe Chimique de France,?1893, vol. <3> 9, p. 86]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CS2,,,36.3 part(s) of substance.dissolves in:100 parts of solvent.,"Etard[Bulletin de la Societe Chimique de France,?1893, vol. <3> 9, p. 86]"
,,,,,,,Full Text
,,,,,,,Details
,,70,CS2,,,90.3 part(s) of substance.dissolves in:100 parts of solvent.,"Etard[Bulletin de la Societe Chimique de France,?1893, vol. <3> 9, p. 86]"
,,,,,,,Full Text
,,,,,,,Details
,,,ethanol,,,in boiling solvent.,"v. Bechi[Chemische Berichte,?1879, vol. 12, p. 1978]"
,,,,,,,Full Text
,,,,,,,Details
